id,title,link,company,snippet,area
254,Substance 3D Connector: Bridging Tools in 3D Workflows | Adobe ...,https://blog.adobe.com/en/publish/2024/04/04/substance-3d-connector-bridging-tools-3dworkflows,Adobe,"Apr 4, 2024 ... Introducing Substance 3D Connector which offers a streamlined collaboration among 3D software ... Adobe's approach to generative AI in digital documents, AI ...",Others
839,LLMs revolutionized AI: LLM-based AI agents are what's next - IBM ...,https://research.ibm.com/blog/what-are-ai-agents-llm,IBM,"Jul 18, 2024 ... LLM agents are what's next. AI agents built on large language models control the path to solving a complex problem. They can typically act on feedback to refine ...",SE for FM/LLM/GenAI
240,IBM Reimagines Content Creation and Digital Marketing with Adobe ...,https://blog.adobe.com/en/publish/2024/03/06/ibm-reimagines-content-creation-digital-marketing-adobe-firefly-generative-ai,Adobe,"Mar 6, 2024 ... How IBM has embraced generative AI to help increase its creative output without using costly creative resources ... Software category and Photoshop's ...",Others
934,Building securely: Microsoft Build 2024 - Microsoft Community Hub,https://techcommunity.microsoft.com/t5/security-compliance-and-identity/building-securely-microsoft-build-2024/ba-p/4134981,Microsoft,"May 8, 2024 ... There will be sessions on workflows and API security testing to multiple sessions on LLMs; securing generative AI applications; AI red teaming, AI security; and ...",Others
3660,"AWS Tech Alliance expands to Germany, Italy and Singapore | AWS ...",https://aws.amazon.com/blogs/publicsector/aws-tech-alliance-expands-to-include-germany-italy-and-singapore/,Amazon,"Nov 28, 2023 ... “AWS was instrumental in connecting us with Nanyang Technological University and potential candidates for our software development intern program,” said Dr.",Others
3165,GraphQL Gateway Based Federation with AWS AppSync and GraphQL Fusion,https://aws.amazon.com/blogs/mobile/graphql-gateway-based-federation-with-aws-appsync-and-graphql-fusion/,Amazon,"Oct 11, 2023 ... Nicholas is a Senior Software Engineer who has been working on AWS AppSync for the past 3 years. ... What is Generative AI? AWS Cloud Security · What's New ...",Others
507,Enabling large-scale health studies for the research community,http://research.google/blog/enabling-large-scale-health-studies-for-the-research-community/,Google,"Nov 10, 2023 ... Posted by Chintan Ghate, Software Engineer, and Diana Mincu, Research ... Generative AI ·; Human-Computer Interaction and Visualization ·; Machine ...",Others
1632,7 Great Tips for Prompt Design | Salesforce,https://www.salesforce.com/blog/prompt-design-tips/,Salesforce,"Jan 18, 2024 ... Concept illustration of large language model, with colorful clouds linked in a complex network and ... But working with large language models, or LLMs, requires ...",Others
5811,Advancing the art of AI-driven security with Google Cloud | Google ...,https://cloud.google.com/blog/products/identity-security/advancing-the-art-of-ai-driven-security-with-google-cloud-at-rsa,Google,"May 6, 2024 ... The advent of generative AI has unlocked new opportunities to empower defenders and security professionals. ... software installed in managed notebooks.",Others
5004,Falcon 2 11B is now available on Amazon SageMaker JumpStart,https://aws.amazon.com/blogs/machine-learning/falcon-2-11b-is-now-available-on-amazon-sagemaker-jumpstart/,Amazon,"May 31, 2024 ... Today, we are excited to announce that the first model in the next generation Falcon 2 family, the Falcon 2 11B foundation model (FM) ... FMs, and pre-built ...",SE for FM/LLM/GenAI
3528,Introducing Amazon CodeWhisperer for command line | AWS ...,https://aws.amazon.com/blogs/devops/introducing-amazon-codewhisperer-for-command-line/,Amazon,"Nov 20, 2023 ... The command line is used by over thirty million engineers to write, build, run, debug, and deploy software. ... What is Generative AI? AWS Cloud Security ...",FM/LLM/GenAI for SE
2957,Getting Started with Customer Financing for AWS Marketplace,https://aws.amazon.com/blogs/apn/getting-started-with-customer-financing-for-aws-marketplace/,Amazon,"Sep 21, 2023 ... ... software, data, and services all in one place. Many of these customers are ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
2467,Build a Zero-Copy AI Sensor Processing Pipeline with OpenCV in NVIDIA Holoscan SDK,https://developer.nvidia.com/blog/build-a-zero-copy-ai-sensor-processing-pipeline-with-opencv-in-nvidia-holoscan-sdk/,Nvidia,"Jun 5, 2024 ... ... large language models, RAG, and NVIDIA Holoscan SDK. Prior to joining NVIDIA, Meiran was a staff software architect in the image generation team at GE ...",SE for FM/LLM/GenAI
4368,Selecting your first workloads to migrate your organization to Amazon Web Services (AWS).,https://aws.amazon.com/blogs/mt/selecting-your-first-workloads-to-migrate-your-organization-to-amazon-web-services-aws/,Amazon,"Mar 11, 2024 ... Software support status – Upgrading operating systems and software ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
622,Accelerating AI Inference with Google Cloud TPUs and GPUs ...,https://cloud.google.com/blog/products/compute/accelerating-ai-inference-with-google-cloud-tpus-and-gpus,Google,"Apr 10, 2024 ... JetStream: High-performance, cost-efficient LLM inference. LLMs are at the forefront of the AI revolution, powering a wide range of applications such as natural ...",SE for FM/LLM/GenAI
1126,Accelerating AUKUS: Securing Multilateral and Multiagency Collaboration,https://devblogs.microsoft.com/azuregov/accelerating-aukus/,Microsoft,"Nov 20, 2023 ... AUKUS partners need to integrate rapidly. “Software defined warfare” is the way of the future. The only way for AUKUS to stay competitive in this new ...",Others
5351,Accelerate query performance with Apache Iceberg statistics on the AWS Glue Data Catalog,https://aws.amazon.com/blogs/big-data/accelerate-query-performance-with-apache-iceberg-statistics-on-the-aws-glue-data-catalog/,Amazon,"Jul 9, 2024 ... Kyle Duong is a Senior Software Development Engineer on the AWS Glue and AWS Lake Formation team. ... What is Generative AI? AWS Cloud Security · What's New ...",Others
4503,Renewable energy transition: examining the impacts of wind energy through simulation,https://aws.amazon.com/blogs/hpc/renewable-energy-transition-examining-the-impacts-of-wind-energy-through-simulation/,Amazon,"Mar 26, 2024 ... What sets Whiffle Wind apart is its user-friendly interface, in contrast to traditional weather-modeling software which is often complicated and cumbersome.",Others
4650,How to Leverage the AWS Cloud Adoption Framework for VMware Cloud on AWS,https://aws.amazon.com/blogs/apn/how-to-leverage-the-aws-cloud-adoption-framework-for-vmware-cloud-on-aws/,Amazon,"Apr 16, 2024 ... VMware Cloud on AWS offers you the same VMware software in the cloud that's used on-premises today. This allows lift and shift of workloads to AWS rapidly ...",Others
3692,Zonal autoshift – Automatically shift your traffic away from Availability Zones when we detect potential issues,https://aws.amazon.com/blogs/aws/zonal-autoshift-automatically-shift-your-traffic-away-from-availability-zones-when-we-detect-potential-issues/,Amazon,"Nov 30, 2023 ... His interests are software architecture, developer tools and mobile computing. ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
1710,Commercial Banking Top Trends in 2024 | Accenture,https://www.accenture.com/us-en/insights/banking/commercial-banking-top-trends,Accenture,"Feb 15, 2024 ... ... Software and Platforms Travel US Federal Government Utilities · What we think ... How will generative AI impact commercial banking? Our analysis suggests ...",Others
3900,How Unitary achieved automatic metric collection with Amazon Managed Service for Prometheus collector,https://aws.amazon.com/blogs/mt/how-unitary-achieved-automatic-metric-collection-with-amazon-managed-service-for-prometheus-collector/,Amazon,"Jan 10, 2024 ... His interests include software engineering, product management, and building things. ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
7067,Quick Start the AI Model on the Alibaba Cloud Model Studio,https://www.alibabacloud.com/blog/quick-start-the-ai-model-on-the-alibaba-cloud-model-studio_601401,Alibaba,"Jul 16, 2024 ... LLM, Large Language Model, is ... AI Artificial Intelligence AI Platform AI model Generative AI LLMs Qwen Model Studio Model As a Service LLM Application.",SE for FM/LLM/GenAI
3082,Amazon SES: Email Authentication and Getting Value out of Your DMARC Policy,https://aws.amazon.com/blogs/messaging-and-targeting/email-authenctication-dmarc-policy/,Amazon,"Oct 2, 2023 ... He has over ten years of experience in enterprise software engineering. His ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
3256,Acoustic gains 10X throughput rates modernizing their Send Engine on AWS,https://aws.amazon.com/blogs/industries/acoustic-gains-10x-throughput-rates-modernizing-their-send-engine-on-aws/,Amazon,"Oct 23, 2023 ... They completed their journey to the Amazon Web Services (AWS) Cloud by migrating 6,300 servers and 8 full stack (Service-as-a-Software) SaaS applications to AWS ...",Others
1487,Bringing Simplicity to Security: The Journey of the Cisco Security Cloud,https://blogs.cisco.com/security/bringing-simplicity-to-security-the-journey-of-the-cisco-security-cloud,CISCO,"Dec 11, 2023 ... We must be mindful that there are operational and business costs associated, and vendor or software ... generative AI technology to revolutionize threat response ...",Others
6643,OML AutoML UI—click your way to an ML model,https://blogs.oracle.com/machinelearning/post/oml-automl-uiclick-your-way-to-an-ml-model,Oracle,"Jan 3, 2024 ... Mark has more than 20 years of experience integrating and leveraging machine learning with Oracle software ... Generative AI, and enhanced security. Mark ...",Others
925,How Microsoft Dev Box Boosts Developer Productivity and ...,https://techcommunity.microsoft.com/t5/microsoft-developer-community/microsoft-dev-box-the-superpower-financial-services-development/ba-p/3908281,Microsoft,"Aug 27, 2023 ... ... software and digital differentiation. thumbnail image 1 captioned Developer ... GitHub Copilot, a tool that leverages Generative AI and LLMs to help ...",Others
6428,Walkthrough SAP Cloud ALM Process Authoring - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/walkthrough-sap-cloud-alm-process-authoring/ba-p/13619987,SAP,"Mar 1, 2024 ... Harness the Power of Generative AI for Enterprise Automation! in Technology ... Generate Process Models with GenAI in Technology Blogs by SAP a month ago ...",Others
7034,Unlock the Power of Generative AI with Alibaba Cloud Model Studio,https://www.alibabacloud.com/blog/unlock-the-power-of-generative-ai-with-alibaba-cloud-model-studio_600957,Alibaba,"Mar 20, 2024 ... Alibaba Cloud Model Studio offers a holistic approach to FM (Foundation Model) engineering. ... AI Artificial Intelligence Model Training Generative AI Tongyi ...",SE for FM/LLM/GenAI
3127,Improve your feature flagging with AWS AppConfig Version Labels,https://aws.amazon.com/blogs/mt/improve-your-feature-flagging-with-aws-appconfig-version-labels/,Amazon,"Oct 9, 2023 ... AWS AppConfig is a feature of AWS Systems Manager that helps you increase your software deployment velocity and confidence. ... What is Generative AI? AWS ...",Others
5051,Modernize your data observability with Amazon OpenSearch Service zero-ETL integration with Amazon S3,https://aws.amazon.com/blogs/big-data/modernize-your-data-observability-with-amazon-opensearch-service-zero-etl-integration-with-amazon-s3/,Amazon,"Jun 5, 2024 ... Our software platform processes many millions of transactions a day ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
4442,"Running scalable, cost-effective Edit in the Cloud workloads on Amazon FSx for Windows File Server",https://aws.amazon.com/blogs/media/running-scalable-cost-effective-edit-in-the-cloud-workloads-on-amazon-fsx-for-windows-file-server/,Amazon,"Mar 20, 2024 ... Adobe Premiere Pro is an industry-leading video editing software that is used across many industry verticals and organizations. ... What is Generative AI?",Others
1416,RSA Conference 2024: The Art of Possible,https://blogs.oracle.com/cloud-infrastructure/post/rsa-conference-2024-art-of-possible,Oracle,"Apr 16, 2024 ... OCI Generative AI enables customers to add generative AI capabilities based on large language models (LLMs) to applications and workflows through simple APIs.",Others
3601,"Amazon Redshift adds new AI capabilities, including Amazon Q, to boost efficiency and productivity",https://aws.amazon.com/blogs/aws/amazon-redshift-adds-new-ai-capabilities-to-boost-efficiency-and-productivity/,Amazon,"Nov 29, 2023 ... Behind the scenes, Amazon Q generative SQL uses a large language model (LLM) and Amazon Bedrock to generate the SQL query. We use different techniques, such ...",SE for FM/LLM/GenAI
351,A secure approach to generative AI with AWS | AWS Machine ...,https://aws.amazon.com/blogs/machine-learning/a-secure-approach-to-generative-ai-with-aws/,Amazon,"Apr 16, 2024 ... Customers are building generative AI applications using large language models (LLMs) and other foundation models (FMs), which enhance customer experiences ...",SE for FM/LLM/GenAI
1637,6 Sales Closing Techniques That Work | Salesforce,https://www.salesforce.com/blog/sales-closing-techniques/,Salesforce,"Sep 19, 2023 ... 3 Ways Generative AI Will Help Marketers Connect With Customers. 3 min read ... What is Sales Tracking Software and Why Do You Need It? 10 min read.",Others
1352,Powering the AI revolution: Oracle at NVIDIA GTC,https://blogs.oracle.com/cloud-infrastructure/post/powering-ai-revolution-oracle-nvidia-gtc,Oracle,"Mar 1, 2024 ... Summary: Generative AI powered by cloud infrastructure is enabling a plethora of innovative use cases. To get here, we had both hardware and software ...",SE for FM/LLM/GenAI
4418,Powering the generative AI era: What you missed at the AWS Public Sector Symposium Brussels,https://aws.amazon.com/blogs/publicsector/powering-the-generative-ai-era-what-you-missed-at-the-aws-public-sector-symposium-brussels/,Amazon,"Mar 21, 2024 ... ... large language models (LLMs) and other foundation models (FMs). The middle layer is where you build and scale generative AI applications with foundation models.",SE for FM/LLM/GenAI
98,Generative AI's Journey to Production Unveiled at Google Cloud ...,https://blogs.nvidia.com/blog/generative-ai-production-google-cloud-next/,Nvidia,"Apr 5, 2024 ... Learn how to supercharge your generative AI journey with the NVIDIA AI platform on Google Cloud in the following sessions at Google Cloud Next: Unlocking GenAI ...",SE for FM/LLM/GenAI
6595,SAP Application Migration Assistant - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/sap-application-migration-assistant/ba-p/13771829,SAP,"Jul 29, 2024 ... SAP Build Code · SAP Business Application Studio. SAP Business Application Studio · SAP HANA Cloud. Software Product ... Generative AI with SAP – Part 2: ...",Others
4190,"Amazon SageMaker Feature Store now supports cross-account sharing, discovery, and access",https://aws.amazon.com/blogs/machine-learning/amazon-sagemaker-feature-store-now-supports-cross-account-sharing-discovery-and-access/,Amazon,"Feb 13, 2024 ... Ioan has over 20 years of experience, mostly in software architecture design and cloud engineering. ... What is Generative AI? AWS Cloud Security · What's ...",SE for FM/LLM/GenAI
164,Elevate Enterprise Generative AI App Development with NVIDIA AI on Azure Machine Learning,https://developer.nvidia.com/blog/elevate-enterprise-generative-ai-app-development-with-nvidia-ai-on-azure-machine-learning/,Nvidia,"Nov 15, 2023 ... ... software ... LLM Techniques: Training. Mastering LLM Techniques: Training. Build Custom Enterprise-Grade Generative AI with NVIDIA AI Foundation Models.",SE for FM/LLM/GenAI
4594,RedToast custom pipeline integration enhances rendering capabilities with AWS Deadline Cloud,https://aws.amazon.com/blogs/media/redtoast-custom-pipeline-integration-enhances-rendering-capabilities-with-aws-deadline-cloud/,Amazon,"Apr 10, 2024 ... Opening the door to software possibilities. RedToast made use of extensive customization features in Deadline Cloud to develop new submitters — plugins for ...",Others
5525,Fever: Building a VPN-less secure network for corporate access,https://aws.amazon.com/blogs/networking-and-content-delivery/fever-building-a-vpn-less-secure-network-for-corporate-access/,Amazon,"Jul 29, 2024 ... We were addressing this requirement using a custom virtual private network (VPN) solution based on OpenVPN software. ... What is Generative AI? AWS Cloud ...",Others
6943,First-Party Data: How To Thrive in a Cookieless World | Salesforce,https://www.salesforce.com/blog/first-party-data/,Salesforce,"May 29, 2024 ... What are Large Language Models (LLMs)?. 6 min read. But first, let's define ... With Data Cloud's generative AI segmentation, you can expedite audience segment ...",Others
898,SLM and LLM Evaluation on Custom Data using Prompt Flow,https://techcommunity.microsoft.com/t5/ai-machine-learning-blog/evaluating-large-and-small-language-models-on-custom-data-using/ba-p/4150111,Microsoft,"May 23, 2024 ... Evaluation of Small and Large Language Models on Custom Data using Azure Machine Learning and Azure Prompt Flow. ... software development. These models ...",SE for FM/LLM/GenAI
74,NVIDIA Collaborates With Genentech to Accelerate Drug Discovery Using Generative AI,https://blogs.nvidia.com/blog/genentech-drug-discovery-bionemo/,Nvidia,"Nov 21, 2023 ... Genentech is pioneering the use of generative AI to discover and develop new therapeutics and deliver treatments to patients more efficiently.",SE for FM/LLM/GenAI
3747,Observe your Azure and AWS workloads simultaneously with Amazon CloudWatch,https://aws.amazon.com/blogs/mt/observe-your-azure-and-aws-workloads-simultaneously-with-amazon-cloudwatch/,Amazon,"Dec 11, 2023 ... He likes open-source philosophy, knowledge sharing and building better software. ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
3757,Device onboarding to AWS IoT using Virtual Private Cloud endpoints,https://aws.amazon.com/blogs/iot/device-onboarding-to-aws-iot-using-virtual-private-cloud-endpoints/,Amazon,"Dec 12, 2023 ... Devices and software clients that connect to AWS IoT Core rely on X.509 ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
4384,BMW Group Develops a GenAI Assistant to Accelerate Infrastructure Optimization on AWS,https://aws.amazon.com/blogs/industries/bmw-group-develops-a-genai-assistant-to-accelerate-infrastructure-optimization-on-aws/,Amazon,"Mar 15, 2024 ... After years of experience using AI for applications such as predictive maintenance and autonomous driving, BMW is now using large language models (LLMs) in ...",SE for FM/LLM/GenAI
6236,Seamless Synergy: Forging SAP's Business Transformation capabilities with SAP Signavio and LeanIX - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/seamless-synergy-forging-sap-s-business-transformation-capabilities-with/ba-p/13574853,SAP,"Oct 4, 2023 ... This dimension involves evaluating and upgrading existing IT infrastructure, implementing new software and platforms, and ensuring they align with the ...",Others
2979,Unlock ML insights using the Amazon SageMaker Feature Store Feature Processor,https://aws.amazon.com/blogs/machine-learning/unlock-ml-insights-using-the-amazon-sagemaker-feature-store-feature-processor/,Amazon,"Sep 19, 2023 ... Prior to joining AWS, Ninad worked as a software developer for 12+ years. ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",SE for FM/LLM/GenAI
581,Google shares 2023 U.S. Economic Impact Report,https://blog.google/inside-google/message-ceo/google-us-economic-impact-report-2023/,Google,"Apr 15, 2024 ... Today we're releasing our 2023 U.S. Economic Impact Report with a focus on how small and medium-sized businesses are using generative AI ... software developer, ...",Others
6863,Customer Service Automation: How To Start in 3 Steps | Salesforce,https://www.salesforce.com/blog/customer-service-automation-workflow-map/,Salesforce,"Feb 14, 2024 ... Generative AI models can be continuously trained and updated with new data ... Learn how to maximize ROI with contact center software built into your CRM, powered ...",Others
3174,Accelerate End-to-End Application Modernization with AWS App2Container and AWS Migration Hub Refactor Spaces,https://aws.amazon.com/blogs/mt/accelerate-end-to-end-application-modernization-with-aws-app2container-and-aws-migration-hub-refactor-spaces/,Amazon,"Oct 13, 2023 ... ... software libraries. For this example, we won't be changing the analysis.json ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
4086,How to migrate asymmetric keys from CloudHSM to AWS KMS,https://aws.amazon.com/blogs/security/how-to-migrate-asymmetric-keys-from-cloudhsm-to-aws-kms/,Amazon,"Feb 6, 2024 ... Manasa is a Software Development Manager at AWS KMS. Manasa leads the ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
3755,Securing and automating compliance in the public sector with AWS,https://aws.amazon.com/blogs/publicsector/securing-and-automating-compliance-in-the-public-sector-with-aws/,Amazon,"Dec 14, 2023 ... You can also maintain software compliance by defining and enforcing policies consistently across the fleet. ... Her interests include AI/ML and Generative AI ...",Others
208,Arcadia: An end-to-end AI system performance simulator ...,https://engineering.fb.com/2023/09/07/data-infrastructure/arcadia-end-to-end-ai-system-performance-simulator/,Meta,"Sep 7, 2023 ... ... software parameters across compute, storage, and network collectively. ... These challenges will only grow as large language models (LLMs) become more prevalent.",SE for FM/LLM/GenAI
1618,Check Out Our 2024 Holiday Shopping Predictions | Salesforce,https://www.salesforce.com/blog/holiday-shopping-predictions/,Salesforce,"Jun 18, 2024 ... Software-Defined Vehicle (SDV) ... In fact, 53% of shoppers surveyed said they are interested in using generative AI for inspiring the perfect present.",Others
5074,Get started quickly with AWS Trainium and AWS Inferentia using AWS Neuron DLAMI and AWS Neuron DLC,https://aws.amazon.com/blogs/machine-learning/get-started-quickly-with-aws-trainium-and-aws-inferentia-using-aws-neuron-dlami-and-aws-neuron-dlc/,Amazon,"Jun 11, 2024 ... At AWS, Armando helps customers integrate cutting-edge generative AI capabilities into their systems, fostering innovation and competitive advantage. ... software ...",SE for FM/LLM/GenAI
6617,CloudWorld 2023 Preview: Embrace the Future of Service with AI-Powered Automation,https://blogs.oracle.com/cx/post/cloudworld-2023-preview-embrace-the-future-of-service-with-aipowered-automation,Oracle,"Sep 5, 2023 ... We'll delve into how service organizations are stepping into the role of orchestrators for these automated service workflows, and how generative AI ... software ...",Others
1470,We're all about your future at Cisco Live 2024 - Cisco Blogs,https://blogs.cisco.com/learning/were-all-about-your-future-at-cisco-live-2024,CISCO,"Jun 1, 2024 ... AI Tutorials. When you're done exploring Cisco Live sessions, learn more through two tutorials from Cisco Learning & Certifications about how GenAI can shape ...",Others
4913,How AWS Partners are Driving Innovation and Efficiency with Amazon Bedrock and Amazon Q,https://aws.amazon.com/blogs/apn/how-aws-partners-are-driving-innovation-and-efficiency-with-amazon-bedrock-and-amazon-q/,Amazon,"May 21, 2024 ... Capgemini recently partnered with them to harness the power of generative AI within their software development lifecycle. ... LLM) to summarize the email and ...",FM/LLM/GenAI for SE
499,Adversarial Nibbler Challenge: Continuous open red-teaming with diverse communities,http://research.google/blog/adversarial-nibbler-challenge-continuous-open-red-teaming-with-diverse-communities/,Google,"May 31, 2024 ... Software Engineering · Software Systems. Computing Paradigms. Back to Computing ... Using generative AI to investigate medical imagery models and datasets.",SE for FM/LLM/GenAI
6542,New Release of SAP Data and Analytics Advisory Methodology - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/new-release-of-sap-data-and-analytics-advisory-methodology/ba-p/13725453,SAP,"Jun 11, 2024 ... SAP Predictive Analytics · SAP Analytics Cloud. SAP Analytics Cloud · SAP Datasphere. Software Product ... GenAI and More in Technology Blogs by SAP a month ago.",Others
1251,Augmenting SAP BTP Use Cases with AI Foundation: A Deep Dive into the Generative AI Hub,https://community.sap.com/t5/technology-blogs-by-sap/augmenting-sap-btp-use-cases-with-ai-foundation-a-deep-dive-into-the/ba-p/13645289,SAP,"Mar 25, 2024 ... LLM's Overview. Large Language Models (LLMs) have been making waves in the artificial intelligence (AI) landscape. These foundation models trained on broad ...",SE for FM/LLM/GenAI
2358,Spotlight: Continental and SoftServe Deliver Generative AI-Powered Virtual Factory Solutions with OpenUSD,https://developer.nvidia.com/blog/spotlight-continental-and-softserve-deliver-generative-ai-powered-virtual-factory-solutions-with-openusd/,Nvidia,"May 1, 2024 ... ... Foundation Models(3). Audio / Speech Synthesis(42). Automatic Mixed Precision ... Software Generation(5). Computational Chemistry / Materials Science(30).",SE for FM/LLM/GenAI
4917,Efficient and cost-effective multi-tenant LoRA serving with Amazon SageMaker,https://aws.amazon.com/blogs/machine-learning/efficient-and-cost-effective-multi-tenant-lora-serving-with-amazon-sagemaker/,Amazon,"May 21, 2024 ... Additionally, independent software vendors (ISVs) are building secure, managed, multi-tenant, end-to-end generative AI platforms with models that are customized ...",SE for FM/LLM/GenAI
6763,How to become a Marketing Cloud Administrator - Salesforce,https://www.salesforce.com/blog/salesforce-admin-marketing-cloud-admin/,Salesforce,"Nov 9, 2023 ... Software-Defined Vehicle (SDV) · Automotive Pricing · Communications. Back ... What are Large Language Models (LLMs)?. 6 min read. Fortunately, Salesforce ...",Others
4422,How BMW Group uses automation to achieve end-to-end compliance at scale on AWS,https://aws.amazon.com/blogs/mt/how-bmw-group-uses-automation-to-achieve-end-to-end-compliance-at-scale-on-aws/,Amazon,"Mar 20, 2024 ... ... generative AI architecture, and this AWS blog post: BMW Group Develops a GenAI Assistant to Accelerate Infrastructure Optimization on AWS. ... software ...",Others
1573,The Top 10 Generative AI Stories You Cared About Most in '23 ...,https://www.salesforce.com/blog/top-ai-news/,Salesforce,"Dec 19, 2023 ... What are Large Language Models (LLMs)?. 6 min read. An illustration of an open ... First-Of-Its-Kind LLM Benchmark Ranks Generative AI Against Real-World Business ...",Others
6323,New version of RAP Generator available - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/new-version-of-rap-generator-available/bc-p/13569394,SAP,"Nov 21, 2023 ... Software Product · SAP BTP, ABAP environment. SAP Business Technology ... LLM Architecture in Technology Blogs by SAP 5 hours ago; Prerequisites and ...",Others
902,New on Microsoft AppSource - Office apps - Microsoft Community Hub,https://techcommunity.microsoft.com/t5/marketplace-blog/new-on-microsoft-appsource-office-apps/ba-p/3972719,Microsoft,"Dec 22, 2023 ... This LLM-powered add-in for the Microsoft Office suite brings enhanced ... Data Simulator: Turn to Prakash Software Solutions' Data Simulator for Microsoft ...",Others
1564,Best Prompts for ChatGPT for Sales | Salesforce,https://www.salesforce.com/blog/chatgpt-for-sales/,Salesforce,"Aug 10, 2023 ... ... generative AI prompts for sales that are ready to use and learn guidelines ... What is Sales Tracking Software and Why Do You Need It? 10 min read.",Others
6022,Enhance your data security posture with a no-code approach to ...,https://www.ibm.com/blog/enhance-your-data-security-posture-with-a-no-code-approach-to-application-level-encryption/,IBM,"May 23, 2024 ... IBM Cloud® Security and Compliance Center (SCC) Data Security Broker (DSB) provides an application-level encryption software with a no-code change approach ...",Others
7030,Exploring DevOps in the Era of AI Foundation Models Part Ⅱ: Data Warehouse,https://www.alibabacloud.com/blog/exploring-devops-in-the-era-of-ai-foundation-models-part-%E2%85%A1-data-warehouse-based-on-llms_601481,Alibaba,"Aug 8, 2024 ... This article explores a Large Language Model (LLM) ... AI Artificial Intelligence Developers Data Warehouse AIOps Generative AI LLMs Large language models AI ...",SE for FM/LLM/GenAI
1878,Make It So: Software Speeds Journey to Post-Quantum Cryptography,https://blogs.nvidia.com/blog/cupqc-quantum-cryptography/,Nvidia,"Mar 18, 2024 ... Make It So: Software Speeds Journey to Post-Quantum Cryptography. NVIDIA ... Large Language Models. Stay up to date on the latest enterprise news. Thank ...",Others
4844,Navigating SaaS security and compliance with AWS AppFabric,https://aws.amazon.com/blogs/business-productivity/navigating-saas-security-and-compliance-with-aws-appfabric/,Amazon,"May 10, 2024 ... In today's digital landscape, organizations heavily rely on cloud-based software-as-a-service (SaaS) applications to streamline operations and enhance ...",Others
575,How Google Cloud can help boost local farm communities,https://blog.google/around-the-globe/google-asia/jiva-25/,Google,"Oct 23, 2023 ... Jiva is a software using Google Cloud ... Right now, we use AI across many features beyond Crop Doctor, and we're excited to use tools like Generative AI ...",Others
888,Optimize Azure OpenAI Applications with Semantic Caching,https://techcommunity.microsoft.com/t5/azure-architecture-blog/optimize-azure-openai-applications-with-semantic-caching/ba-p/4106867,Microsoft,"Apr 9, 2024 ... One of the ways to optimize cost and performance of LLMs is to cache the llm ... One of the ways to optimize cost and performance of Large Language Models (LLMs) ...",SE for FM/LLM/GenAI
3894,Spark on Amazon EKS networking – Part 2 | Containers,https://aws.amazon.com/blogs/containers/spark-on-amazon-eks-networking-part-2/,Amazon,"Jan 10, 2024 ... ... Software Engineer on the Cloud Architecture Team at Pinterest. Part 2: Spark ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
2760,"Automate the archive and purge data process for Amazon RDS for PostgreSQL using pg_partman, Amazon S3, and AWS Glue",https://aws.amazon.com/blogs/big-data/automate-the-archive-and-purge-data-process-for-amazon-rds-for-postgresql-using-pg_partman-amazon-s3-and-aws-glue/,Amazon,"Aug 22, 2023 ... He has over 20 years of experience building software and his favorite Amazon leadership principle is “Leaders are right a lot. ... What is Generative AI?",Others
3998,Building Observability on Amazon Managed Grafana for 5G O-RAN sites built on EKS-Anywhere,https://aws.amazon.com/blogs/industries/building-observability-on-amazon-managed-grafana-for-5g-o-ran-sites-built-on-eks-anywhere/,Amazon,"Jan 25, 2024 ... As long as your specific server is Redfish enabled (or can become Redfish enabled using additional software ... What is Generative AI? AWS Cloud Security ...",Others
6088,Become a JavaScript Master: Essential 10 Tips for Mastery the Language!,https://techcommunity.microsoft.com/t5/educator-developer-blog/become-a-javascript-master-essential-10-tips-for-mastery-the/ba-p/3996356,Microsoft,"Dec 5, 2023 ... And if you want to become a high-level software developer, you need to understand these two subjects. ... :smile: Generative AI for Beginners. Final Words.",Others
4522,Unlocking the value of unstructured data: How Coactive built a visual analytics platform on AWS,https://aws.amazon.com/blogs/startups/unlocking-the-value-of-unstructured-data-how-coactive-built-a-visual-analytics-platform-on-aws/,Amazon,"Apr 1, 2024 ... To make visual content analysis more accessible, accurate, and efficient, Coactive pairs the breadth of existing large language models (LLMs) with the accuracy ...",SE for FM/LLM/GenAI
