id,category,confidence
1292,Others,7
23,SE for FM/LLM/GenAI,7
6276,Others,8
4923,Others,10
4263,Others,7
3419,Others,7
3223,Others,10
2468,Others,10
108,FM/LLM/GenAI for SE,8
7091,Others,8
5743,Others,10
1373,Others,8
6974,Others,10
7095,Others,10
3537,Others,10
1759,SE for FM/LLM/GenAI,6
3575,Others,10
3536,Others,10
4160,Others,10
5350,Others,10
5069,Others,8
1736,SE for FM/LLM/GenAI,9
435,Others,8
1157,Others,8
40,SE for FM/LLM/GenAI,8
1450,Others,7
5218,Others,10
35,SE for FM/LLM/GenAI,8
3955,SE for FM/LLM/GenAI,8
6448,Others,10
476,SE for FM/LLM/GenAI,9
6452,Others,10
5760,Others,8
869,SE for FM/LLM/GenAI,9
3017,Others,8
56,Others,7
3905,Others,8
4397,Others,10
5907,Others,8
324,FM/LLM/GenAI for SE,9
5035,SE for FM/LLM/GenAI,9
5338,Others,10
5888,Others,8
2725,Others,10
2324,Others,10
5491,Others,10
4608,Others,10
504,SE for FM/LLM/GenAI,8
7088,Others,9
2284,SE for FM/LLM/GenAI,9
4862,Others,8
2938,Others,10
2287,SE for FM/LLM/GenAI,9
1168,Others,9
95,SE for FM/LLM/GenAI,6
6189,Others,10
2026,SE for FM/LLM/GenAI,8
5396,Others,10
3530,Others,8
6572,Others,8
5503,Others,10
4720,Others,8
6861,Others,10
6137,Others,9
468,Others,8
3779,Others,8
4709,Others,10
3375,Others,10
6471,Others,10
5002,Others,8
6193,Others,10
1418,Others,7
4436,Others,10
6410,Others,8
1448,Others,8
2172,Others,10
3802,Others,10
2374,SE for FM/LLM/GenAI,8
6250,Others,7
6849,Others,10
4626,Others,8
2795,Others,10
2137,Others,8
6224,Others,8
6787,Others,8
438,Others,8
6185,Others,8
4083,Others,10
81,Others,9
5354,Others,10
2140,SE for FM/LLM/GenAI,8
6338,Others,10
330,SE for FM/LLM/GenAI,7
748,Others,8
3359,Others,10
5695,Others,10
4371,Others,10
4900,Others,10
4063,Others,10
3786,Others,8
1553,Others,9
5979,Others,10
3876,Others,8
3664,Others,10
97,Others,8
6905,Others,10
313,Others,8
5710,Others,8
5733,Others,8
6411,Others,9
4914,SE for FM/LLM/GenAI,8
2597,Others,10
2866,Others,10
4648,Others,10
1995,Others,8
6497,Others,10
432,Others,8
6656,SE for FM/LLM/GenAI,7
4844,Others,10
1495,Others,10
3527,Others,8
2576,Others,8
5096,Others,10
5250,Others,8
3590,Others,10
5474,SE for FM/LLM/GenAI,8
720,Others,10
1133,Others,8
2799,Others,10
3202,Others,8
591,Others,10
4378,Others,8
6687,Others,7
3373,Others,10
3828,Others,10
822,Others,8
415,SE for FM/LLM/GenAI,8
6017,Others,10
4474,Others,10
5402,Others,10
1052,Others,8
2282,Others,8
4874,Others,10
4453,Others,10
6504,SE for FM/LLM/GenAI,8
2783,Others,10
7118,Others,10
1425,Others,8
3560,Others,10
1695,Others,10
4499,Others,10
682,SE for FM/LLM/GenAI,8
7116,Others,10
3333,Others,8
3843,Others,10
1572,Others,8
5415,SE for FM/LLM/GenAI,8
2322,Others,10
1234,Others,8
4381,Others,10
1987,Others,10
5997,Others,8
3699,Others,7
3787,Others,8
2534,SE for FM/LLM/GenAI,9
4442,Others,10
889,Others,8
6351,Others,10
5560,Others,8
6214,Others,10
3133,SE for FM/LLM/GenAI,9
2984,Others,10
6242,Others,10
2806,Others,10
5461,SE for FM/LLM/GenAI,9
619,SE for FM/LLM/GenAI,9
5787,Others,10
2992,Others,9
3151,SE for FM/LLM/GenAI,8
6202,Others,10
5032,Others,10
944,Others,9
376,Others,9
1267,SE for FM/LLM/GenAI,8
6506,FM/LLM/GenAI for SE,8
1610,Others,10
5850,SE for FM/LLM/GenAI,8
250,Others,8
6083,Others,8
1794,Others,8
480,Others,10
2846,Others,10
5685,Others,10
6435,Others,10
3860,Others,10
5410,Others,10
6806,Others,10
5769,Others,10
4086,Others,10
6159,SE for FM/LLM/GenAI,8
3411,Others,10
603,SE for FM/LLM/GenAI,9
2245,Others,10
6238,Others,10
6459,Others,8
4749,Others,10
4857,SE for FM/LLM/GenAI,8
2724,Others,10
5289,Others,8
4925,Others,10
3659,Others,10
2175,Others,8
4742,FM/LLM/GenAI for SE,9
999,Others,8
6837,Others,10
2666,Others,10
4721,SE for FM/LLM/GenAI,8
6784,Others,10
3061,Others,10
1836,Others,10
2304,Others,10
1697,Others,8
6673,Others,10
7108,Others,8
2726,Others,10
4955,Others,8
7058,Others,7
2741,Others,10
2702,Others,10
4395,Others,10
63,SE for FM/LLM/GenAI,8
3114,Others,10
4489,Others,8
2775,Others,10
1576,Others,8
6168,Others,10
4473,Others,10
6170,Others,10
1413,Others,8
3852,FM/LLM/GenAI for SE,8
5859,Others,8
3884,Others,10
4220,Others,10
2774,Others,10
6582,Others,10
6823,Others,10
5525,Others,10
4339,Others,10
2835,Others,10
4438,Others,8
1223,Others,8
446,Others,8
533,Others,7
4449,Others,10
1698,Others,10
336,FM/LLM/GenAI for SE,8
4047,Others,10
1192,Others,8
3954,Others,10
357,Others,8
4997,Others,10
3313,Others,8
5489,Others,10
1239,Others,10
971,Others,10
3839,Others,10
4590,Others,8
6926,Others,8
555,Others,8
6848,Others,9
3903,Others,10
1467,SE for FM/LLM/GenAI,6
7070,Others,10
6896,Others,10
3915,Others,10
2770,Others,10
3812,Others,10
1212,Others,10
368,SE for FM/LLM/GenAI,9
3902,Others,10
5275,Others,10
4652,Others,10
1841,Others,7
424,Others,8
1297,SE for FM/LLM/GenAI,9
3940,FM/LLM/GenAI for SE,9
6496,Others,8
3203,Others,10
5082,SE for FM/LLM/GenAI,8
5677,Others,10
4223,Others,10
3469,Others,10
3805,Others,10
3355,SE for FM/LLM/GenAI,6
894,Others,8
2433,Others,10
4424,Others,10
3167,Others,10
3379,Others,10
1655,Others,8
3216,Others,10
5169,Others,10
3713,Others,10
3514,Others,10
4291,Others,10
4751,SE for FM/LLM/GenAI,8
4734,Others,10
1231,Others,10
5811,Others,8
4828,Others,10
2432,Others,8
3253,Others,10
1953,SE for FM/LLM/GenAI,8
2217,SE for FM/LLM/GenAI,8
795,Others,8
2743,Others,10
1823,Others,10
2915,Others,10
5237,Others,10
475,SE for FM/LLM/GenAI,8
6852,Others,10
6290,Others,10
4777,SE for FM/LLM/GenAI,8
1274,SE for FM/LLM/GenAI,7
3103,Others,8
3567,SE for FM/LLM/GenAI,9
649,Others,8
1858,Others,9
3222,Others,10
258,Others,10
935,Others,8
2394,Others,10
6345,Others,8
2982,Others,10
2592,SE for FM/LLM/GenAI,9
4557,Others,8
5123,Others,10
332,FM/LLM/GenAI for SE,8
6230,Others,10
1119,Others,8
5356,Others,10
55,SE for FM/LLM/GenAI,9
2443,FM/LLM/GenAI for SE,7
6894,Others,10
3351,Others,10
6757,Others,10
3283,Others,10
1195,Others,8
653,Others,8
1020,Others,8
4358,Others,8
5149,Others,10
2870,Others,10
6692,Others,10
5291,Others,10
6163,SE for FM/LLM/GenAI,8
1820,Others,10
236,Others,8
4778,Others,8
2228,Others,8
6766,Others,10
3007,Others,10
6488,Others,10
2122,Others,8
1429,Others,8
5452,Others,10
5784,Others,8
6297,Others,10
2386,SE for FM/LLM/GenAI,8
6822,Others,10
6649,Others,8
3994,Others,8
6696,SE for FM/LLM/GenAI,6
721,SE for FM/LLM/GenAI,8
4848,Others,8
2945,SE for FM/LLM/GenAI,8
5075,Others,10
6596,Others,10
6522,Others,8
2869,Others,10
6445,Others,8
1927,Others,8
2978,Others,8
1880,Others,8
6460,FM/LLM/GenAI for SE,7
6904,Others,10
7065,SE for FM/LLM/GenAI,8
2895,Others,8
1158,SE for FM/LLM/GenAI,9
140,FM/LLM/GenAI for SE,7
4268,Others,10
4072,Others,7
4042,Others,10
1701,Others,10
1031,Others,10
1434,Others,8
1472,SE for FM/LLM/GenAI,8
946,Others,8
6060,Others,10
6930,Others,8
589,Others,10
6532,SE for FM/LLM/GenAI,8
2529,Others,8
6285,Others,10
2831,Others,10
2784,Others,10
5162,Others,8
4427,Others,9
2010,Others,8
6198,Others,10
1664,Others,8
1732,Others,9
2778,Others,10
4582,Others,8
3242,Others,7
2886,Others,10
3078,Others,10
3322,SE for FM/LLM/GenAI,8
5375,SE for FM/LLM/GenAI,8
1913,SE for FM/LLM/GenAI,8
1066,Others,8
6788,Others,10
186,SE for FM/LLM/GenAI,8
4785,SE for FM/LLM/GenAI,8
5534,FM/LLM/GenAI for SE,9
1176,Others,8
6253,Others,10
6855,Others,10
3387,Others,10
6325,Others,10
6423,Others,8
6480,Others,7
4016,Others,10
4225,Others,10
1050,SE for FM/LLM/GenAI,7
1354,Others,8
4966,Others,8
3399,Others,10
928,SE for FM/LLM/GenAI,9
2594,Others,8
925,Others,8
6994,Others,10
1350,SE for FM/LLM/GenAI,8
1651,Others,8
3735,Others,8
5694,Others,10
2809,Others,10
6436,Others,10
1238,Others,8
3883,Others,10
1691,Others,9
6388,Others,10
3118,Others,10
1016,Others,8
1362,SE for FM/LLM/GenAI,8
5571,Others,10
1724,Others,9
3347,Others,10
5208,Others,10
5868,Others,8
4229,Others,8
5301,Others,10
2861,Others,10
1865,Others,9
5722,Others,8
985,Others,8
317,Others,8
727,Others,8
1107,Others,10
227,Others,10
881,SE for FM/LLM/GenAI,9
1423,SE for FM/LLM/GenAI,8
3924,Others,10
3462,Others,10
5894,Others,10
5701,Others,10
3160,Others,10
662,Others,8
1011,Others,10
3781,Others,10
7009,Others,10
4766,Others,10
2989,Others,10
4265,Others,8
4270,SE for FM/LLM/GenAI,8
3591,Others,10
4411,Others,10
6461,Others,8
5160,Others,10
5884,Others,8
4491,Others,8
5533,FM/LLM/GenAI for SE,8
1749,Others,8
639,SE for FM/LLM/GenAI,8
3875,SE for FM/LLM/GenAI,8
406,Others,7
6340,Others,8
2201,Others,8
4767,Others,10
2204,Others,8
1694,Others,8
6507,Others,10
3516,Others,10
3718,Others,10
6287,Others,8
736,FM/LLM/GenAI for SE,9
3296,Others,9
4231,Others,10
3482,Others,10
6755,Others,10
5773,Others,8
1151,Others,7
5353,Others,10
1567,FM/LLM/GenAI for SE,8
5662,Others,10
3526,Others,10
584,Others,8
730,Others,8
5173,FM/LLM/GenAI for SE,8
1130,SE for FM/LLM/GenAI,8
3193,Others,8
5921,Others,10
5654,Others,8
334,SE for FM/LLM/GenAI,8
1445,SE for FM/LLM/GenAI,9
6907,Others,10
6339,SE for FM/LLM/GenAI,9
1700,Others,8
6298,Others,10
1734,SE for FM/LLM/GenAI,8
2737,Others,10
2693,SE for FM/LLM/GenAI,9
1897,SE for FM/LLM/GenAI,8
5459,Others,10
83,SE for FM/LLM/GenAI,8
4454,Others,10
4537,Others,10
4408,Others,10
3011,SE for FM/LLM/GenAI,9
4604,Others,10
773,Others,7
6882,Others,10
5611,Others,10
2230,Others,8
2995,Others,7
1214,Others,8
6885,Others,10
36,SE for FM/LLM/GenAI,8
2504,Others,8
2061,Others,10
3060,Others,10
1153,Others,8
508,Others,8
2258,Others,10
4852,Others,8
1875,Others,7
3177,FM/LLM/GenAI for SE,8
6305,SE for FM/LLM/GenAI,8
3623,Others,7
7069,Others,8
6449,Others,10
6433,Others,10
331,Others,8
6667,Others,8
1605,Others,8
470,Others,8
183,FM/LLM/GenAI for SE,8
4676,SE for FM/LLM/GenAI,8
3789,Others,10
3864,Others,10
6505,Others,10
5117,Others,10
4683,Others,8
4466,Others,10
2818,Others,10
2827,Others,10
3205,SE for FM/LLM/GenAI,8
6911,Others,10
7046,SE for FM/LLM/GenAI,5
350,Others,8
865,SE for FM/LLM/GenAI,9
3505,Others,10
6284,Others,8
4943,Others,10
989,Others,10
1374,SE for FM/LLM/GenAI,9
5297,Others,8
7044,SE for FM/LLM/GenAI,9
1287,FM/LLM/GenAI for SE,8
1372,SE for FM/LLM/GenAI,9
1492,Others,10
4061,Others,10
1275,Others,8
6725,Others,10
5928,Others,8
4542,Others,10
3353,Others,10
1109,SE for FM/LLM/GenAI,8
1255,Others,8
5051,Others,10
2864,Others,10
6366,Others,10
2793,Others,10
4917,SE for FM/LLM/GenAI,9
6901,Others,10
2759,Others,10
2815,Others,10
2909,Others,10
5011,Others,10
537,Others,8
2283,SE for FM/LLM/GenAI,8
1073,Others,9
5839,Others,10
3200,Others,10
3528,FM/LLM/GenAI for SE,8
1401,Others,8
6101,Others,8
1382,SE for FM/LLM/GenAI,9
1713,Others,8
3394,Others,10
450,FM/LLM/GenAI for SE,8
4066,Others,10
5323,SE for FM/LLM/GenAI,8
4641,Others,10
2730,Others,8
3850,SE for FM/LLM/GenAI,8
3588,Others,10
887,SE for FM/LLM/GenAI,8
271,Others,10
4543,Others,10
3035,Others,10
2455,SE for FM/LLM/GenAI,8
6206,Others,10
1643,Others,8
8,FM/LLM/GenAI for SE,8
7073,Others,10
3251,Others,10
4508,Others,10
431,Others,8
519,Others,7
1359,Others,8
2457,SE for FM/LLM/GenAI,9
3759,Others,10
5656,Others,10
5077,Others,10
1654,FM/LLM/GenAI for SE,9
7025,SE for FM/LLM/GenAI,8
159,SE for FM/LLM/GenAI,8
4068,Others,8
6724,Others,8
3390,Others,10
729,Others,10
122,SE for FM/LLM/GenAI,8
915,SE for FM/LLM/GenAI,8
5390,Others,10
3015,Others,10
30,SE for FM/LLM/GenAI,9
229,Others,10
5054,Others,10
443,Others,8
4461,Others,10
1449,Others,8
495,Others,8
3758,Others,8
6359,Others,10
0,FM/LLM/GenAI for SE,8
5258,Others,10
1148,FM/LLM/GenAI for SE,9
647,FM/LLM/GenAI for SE,8
3819,Others,10
6934,Others,8
463,Others,8
6335,Others,10
3966,Others,10
4409,Others,8
6259,Others,10
1159,Others,8
6195,Others,10
4793,Others,10
379,SE for FM/LLM/GenAI,8
3016,Others,10
1575,Others,8
401,Others,8
1912,SE for FM/LLM/GenAI,8
6627,Others,10
1614,Others,10
3959,Others,10
3855,Others,10
6221,Others,8
7034,SE for FM/LLM/GenAI,8
7012,Others,8
3748,Others,10
3648,Others,10
1254,SE for FM/LLM/GenAI,7
6886,Others,8
696,Others,8
958,Others,8
4067,Others,10
660,SE for FM/LLM/GenAI,9
3464,Others,10
4140,Others,8
1947,Others,8
6898,Others,10
1282,SE for FM/LLM/GenAI,7
6486,Others,10
6362,Others,10
6093,SE for FM/LLM/GenAI,8
3119,Others,10
106,SE for FM/LLM/GenAI,8
1371,FM/LLM/GenAI for SE,6
3208,Others,10
4180,Others,10
286,Others,8
5010,Others,10
4313,Others,8
6418,Others,10
6102,Others,10
6980,Others,10
4577,SE for FM/LLM/GenAI,9
5246,Others,8
3952,Others,10
5215,Others,10
4033,Others,10
3507,SE for FM/LLM/GenAI,8
2615,Others,10
3956,Others,10
2988,Others,10
6951,Others,8
2963,Others,8
1160,SE for FM/LLM/GenAI,7
2617,SE for FM/LLM/GenAI,8
2124,Others,10
3201,Others,10
3741,Others,10
2219,Others,10
1205,Others,10
5307,SE for FM/LLM/GenAI,9
6070,SE for FM/LLM/GenAI,6
4773,Others,10
6797,Others,10
4493,Others,10
3845,Others,10
5201,Others,8
2233,Others,10
6631,SE for FM/LLM/GenAI,8
1859,SE for FM/LLM/GenAI,7
4581,Others,10
6570,SE for FM/LLM/GenAI,8
4575,Others,10
174,SE for FM/LLM/GenAI,9
886,Others,8
4331,Others,10
3582,SE for FM/LLM/GenAI,8
523,Others,9
6334,Others,10
501,SE for FM/LLM/GenAI,8
3562,Others,10
970,Others,10
3163,Others,10
7037,Others,7
7015,Others,10
4181,Others,10
4928,Others,10
6854,Others,10
457,Others,8
3660,Others,10
3569,Others,8
6595,Others,10
1964,Others,8
5037,Others,10
3766,Others,10
2369,Others,10
7033,SE for FM/LLM/GenAI,8
1,SE for FM/LLM/GenAI,8
1831,Others,9
4191,Others,10
6079,Others,8
4826,Others,10
1862,SE for FM/LLM/GenAI,7
4975,Others,8
952,SE for FM/LLM/GenAI,8
583,Others,10
3364,Others,8
6871,Others,10
4929,Others,10
6171,Others,10
6643,Others,8
4206,Others,10
132,SE for FM/LLM/GenAI,8
1597,Others,8
1489,Others,8
549,Others,10
3042,Others,10
6385,Others,10
3021,Others,8
5214,Others,10
3980,Others,10
6568,SE for FM/LLM/GenAI,8
6773,Others,10
2877,Others,10
4328,Others,10
397,Others,8
4837,Others,10
1414,SE for FM/LLM/GenAI,8
6836,Others,10
3159,Others,10
2758,Others,10
1692,Others,10
1332,SE for FM/LLM/GenAI,7
6707,Others,8
5155,Others,8
5262,Others,10
2043,Others,10
4637,Others,10
6746,Others,10
1099,SE for FM/LLM/GenAI,8
6884,Others,10
1814,Others,8
1265,Others,9
4616,FM/LLM/GenAI for SE,9
6601,Others,10
6368,Others,10
1323,Others,9
382,SE for FM/LLM/GenAI,9
3336,Others,8
4705,Others,10
4364,FM/LLM/GenAI for SE,8
6655,Others,8
3979,SE for FM/LLM/GenAI,8
338,SE for FM/LLM/GenAI,7
43,Others,8
1084,SE for FM/LLM/GenAI,8
3376,Others,10
3475,Others,10
1259,SE for FM/LLM/GenAI,9
353,SE for FM/LLM/GenAI,8
4311,Others,10
6743,Others,10
4858,Others,8
6935,Others,10
4148,Others,10
564,Others,10
6407,Others,8
2679,Others,8
975,Others,8
2814,Others,8
153,SE for FM/LLM/GenAI,8
5608,Others,10
973,Others,8
2045,Others,10
3549,Others,10
4498,Others,10
6181,Others,10
420,Others,8
7026,Others,8
2115,SE for FM/LLM/GenAI,8
4548,Others,9
5441,Others,8
3838,Others,10
5705,Others,10
1798,Others,8
4172,Others,8
3076,Others,10
7114,Others,8
3090,Others,10
908,SE for FM/LLM/GenAI,8
4667,SE for FM/LLM/GenAI,9
3696,Others,10
4337,Others,10
2488,SE for FM/LLM/GenAI,7
744,SE for FM/LLM/GenAI,8
5224,SE for FM/LLM/GenAI,8
6205,Others,10
5352,Others,10
1064,Others,7
1106,SE for FM/LLM/GenAI,8
4589,Others,10
3332,Others,10
1623,Others,10
3286,Others,10
1753,Others,8
1587,Others,8
6678,Others,10
541,Others,8
2588,Others,8
4186,Others,10
1270,Others,8
3343,Others,10
2068,Others,8
1685,Others,10
2177,Others,8
6289,Others,8
3726,Others,10
5286,Others,8
3111,Others,10
6143,Others,10
514,Others,10
3263,SE for FM/LLM/GenAI,7
5067,Others,10
2879,Others,10
5780,Others,8
167,Others,8
3094,Others,10
1363,SE for FM/LLM/GenAI,9
1341,SE for FM/LLM/GenAI,9
1868,Others,8
2415,Others,10
322,FM/LLM/GenAI for SE,9
5170,SE for FM/LLM/GenAI,8
557,Others,8
6542,Others,10
2202,Others,10
135,Others,8
6875,Others,8
3818,Others,10
6191,Others,8
1379,SE for FM/LLM/GenAI,8
4967,SE for FM/LLM/GenAI,8
3440,Others,10
6928,Others,10
4583,SE for FM/LLM/GenAI,5
738,SE for FM/LLM/GenAI,8
3334,Others,10
777,Others,8
235,Others,8
4903,Others,10
7077,Others,8
5234,Others,10
2121,Others,8
5713,Others,10
6765,Others,10
4233,Others,10
1405,Others,8
210,SE for FM/LLM/GenAI,8
1808,SE for FM/LLM/GenAI,8
4092,Others,8
4502,Others,10
1728,Others,10
3215,Others,10
858,SE for FM/LLM/GenAI,8
4415,Others,10
3291,Others,10
3384,Others,10
2624,SE for FM/LLM/GenAI,8
6577,Others,10
6801,Others,10
593,Others,10
6780,Others,10
2848,Others,10
6903,Others,10
3678,SE for FM/LLM/GenAI,8
101,FM/LLM/GenAI for SE,8
1264,Others,8
2750,Others,8
491,Others,8
1352,SE for FM/LLM/GenAI,8
282,Others,8
2811,Others,10
6525,Others,10
3397,Others,10
1774,Others,8
143,SE for FM/LLM/GenAI,9
5126,SE for FM/LLM/GenAI,8
6670,Others,10
3337,Others,10
4456,Others,10
104,SE for FM/LLM/GenAI,9
1028,Others,9
3370,Others,10
6723,Others,10
708,Others,8
2924,Others,10
4986,Others,8
6835,Others,10
4450,Others,10
5845,Others,8
3712,Others,10
997,Others,8
6281,Others,8
4446,Others,10
2727,Others,10
3782,Others,10
6307,Others,10
2285,SE for FM/LLM/GenAI,9
6772,Others,10
6225,Others,8
3879,Others,8
6112,SE for FM/LLM/GenAI,8
814,Others,8
2024,Others,10
5954,Others,7
2240,SE for FM/LLM/GenAI,8
2739,Others,10
4046,Others,10
6312,Others,9
6142,Others,10
2764,Others,10
4772,Others,10
518,Others,10
1742,Others,8
6916,Others,10
4924,Others,10
849,Others,8
1712,Others,9
1982,Others,8
62,Others,8
1339,FM/LLM/GenAI for SE,8
2749,Others,10
2074,Others,10
5130,Others,10
866,Others,8
5779,Others,9
1211,Others,8
1150,SE for FM/LLM/GenAI,8
2525,Others,10
616,FM/LLM/GenAI for SE,9
4962,SE for FM/LLM/GenAI,8
3481,Others,10
5917,Others,8
2216,Others,8
5332,Others,10
2489,SE for FM/LLM/GenAI,8
216,SE for FM/LLM/GenAI,8
7023,SE for FM/LLM/GenAI,9
6245,SE for FM/LLM/GenAI,8
3885,Others,8
4840,SE for FM/LLM/GenAI,8
4765,Others,8
2985,Others,10
898,SE for FM/LLM/GenAI,8
6363,Others,10
4553,Others,10
161,Others,10
3416,Others,10
2360,Others,9
2215,SE for FM/LLM/GenAI,9
1710,Others,9
6706,Others,10
1177,SE for FM/LLM/GenAI,8
4470,Others,8
1328,Others,7
2018,Others,8
103,SE for FM/LLM/GenAI,8
2231,Others,8
4635,Others,8
347,FM/LLM/GenAI for SE,8
1580,Others,10
6326,Others,10
5704,Others,10
6219,Others,8
6494,SE for FM/LLM/GenAI,8
1758,Others,8
5448,Others,10
1027,Others,9
7008,Others,8
1738,Others,8
1681,Others,8
2897,Others,10
764,Others,10
3048,Others,10
3694,Others,10
3224,Others,10
228,Others,8
1629,Others,8
6295,Others,8
5703,Others,10
5660,Others,10
1419,SE for FM/LLM/GenAI,8
832,SE for FM/LLM/GenAI,8
4585,Others,10
5172,SE for FM/LLM/GenAI,9
6424,Others,10
701,SE for FM/LLM/GenAI,9
6468,Others,8
448,Others,8
5655,Others,8
2734,Others,10
4425,Others,10
4303,Others,10
6028,Others,7
6373,Others,8
1886,Others,9
5807,Others,7
7094,SE for FM/LLM/GenAI,8
4786,Others,8
4600,Others,10
1237,Others,8
6547,Others,8
6330,Others,9
4394,Others,10
1421,Others,8
5389,Others,10
919,SE for FM/LLM/GenAI,7
11,SE for FM/LLM/GenAI,6
515,SE for FM/LLM/GenAI,9
2625,SE for FM/LLM/GenAI,9
1320,SE for FM/LLM/GenAI,7
1611,Others,8
3319,Others,10
2707,Others,7
1740,SE for FM/LLM/GenAI,8
923,SE for FM/LLM/GenAI,7
6722,Others,10
1054,Others,8
3727,Others,10
6909,Others,10
3707,Others,10
7017,Others,10
4688,Others,10
5638,Others,10
5349,Others,10
4004,Others,10
2176,SE for FM/LLM/GenAI,6
6812,Others,10
1250,Others,7
2954,Others,8
7089,Others,10
3981,Others,10
68,SE for FM/LLM/GenAI,8
3519,Others,10
7061,Others,8
4021,Others,10
6798,Others,9
7080,SE for FM/LLM/GenAI,8
5544,FM/LLM/GenAI for SE,9
1558,Others,10
521,SE for FM/LLM/GenAI,7
1619,Others,8
1367,FM/LLM/GenAI for SE,8
6809,Others,10
3710,SE for FM/LLM/GenAI,8
810,Others,8
3937,Others,10
888,SE for FM/LLM/GenAI,9
6858,Others,10
1613,Others,10
1720,Others,10
1225,Others,8
1703,Others,8
875,FM/LLM/GenAI for SE,8
1412,Others,8
6571,Others,8
6280,Others,10
3621,Others,8
2170,Others,10
3605,Others,8
5209,Others,10
6389,Others,8
2351,Others,7
5455,Others,10
5718,Others,10
6158,Others,8
6444,FM/LLM/GenAI for SE,8
1799,Others,8
7056,SE for FM/LLM/GenAI,8
3557,Others,10
2647,SE for FM/LLM/GenAI,7
1147,SE for FM/LLM/GenAI,9
4202,Others,8
3154,Others,10
6138,Others,10
6713,Others,8
3901,Others,10
268,Others,8
5121,Others,10
4729,Others,10
5674,SE for FM/LLM/GenAI,8
5442,Others,8
3435,Others,10
2896,Others,10
2185,SE for FM/LLM/GenAI,6
2892,Others,10
1122,SE for FM/LLM/GenAI,8
1380,SE for FM/LLM/GenAI,8
6006,Others,8
856,Others,8
6199,Others,10
6603,Others,8
4672,SE for FM/LLM/GenAI,7
3450,Others,8
5545,Others,8
4185,Others,10
4681,SE for FM/LLM/GenAI,9
4768,Others,10
7096,SE for FM/LLM/GenAI,8
3122,Others,10
6918,Others,8
5298,Others,10
6278,Others,7
6919,Others,10
1100,Others,7
5322,FM/LLM/GenAI for SE,8
4535,Others,10
2579,SE for FM/LLM/GenAI,8
6789,Others,10
4463,Others,10
5431,SE for FM/LLM/GenAI,9
2678,Others,10
4219,Others,10
455,Others,8
6771,Others,10
772,Others,8
1645,Others,8
6209,Others,10
5065,Others,10
5791,Others,8
1184,Others,8
847,Others,10
6513,Others,10
4677,SE for FM/LLM/GenAI,8
3427,Others,10
3026,Others,10
6180,Others,10
5178,Others,10
6213,Others,10
4195,Others,10
6405,Others,8
7041,Others,8
2626,SE for FM/LLM/GenAI,8
6430,Others,10
3204,Others,10
3008,Others,10
5370,SE for FM/LLM/GenAI,9
5342,Others,10
5087,Others,10
3392,Others,10
4173,Others,8
5034,Others,10
2181,SE for FM/LLM/GenAI,9
1570,Others,8
2141,Others,8
6397,Others,10
5100,Others,10
2974,Others,10
130,SE for FM/LLM/GenAI,9
3271,Others,9
6964,Others,10
1765,Others,8
1552,Others,8
904,SE for FM/LLM/GenAI,9
3198,Others,10
337,FM/LLM/GenAI for SE,9
3620,Others,10
5706,Others,10
112,Others,8
3611,Others,10
421,Others,8
492,Others,8
3799,Others,10
5341,Others,10
3837,Others,10
3175,SE for FM/LLM/GenAI,9
2830,Others,10
1599,Others,8
3381,Others,10
19,SE for FM/LLM/GenAI,8
3533,Others,8
3894,Others,10
1026,Others,8
6129,Others,8
412,Others,7
5357,Others,10
4241,Others,10
4954,Others,10
1403,Others,8
7060,Others,9
2512,Others,8
1970,Others,8
4469,Others,10
5219,SE for FM/LLM/GenAI,8
4984,SE for FM/LLM/GenAI,9
520,Others,8
4951,Others,10
4963,Others,8
3896,Others,7
5585,Others,10
3214,Others,9
6531,SE for FM/LLM/GenAI,7
2883,Others,10
3918,Others,10
6937,Others,8
4664,FM/LLM/GenAI for SE,8
2503,Others,8
391,Others,8
2055,Others,8
1288,Others,8
6949,Others,10
2491,Others,8
4531,SE for FM/LLM/GenAI,8
2313,Others,8
1617,Others,10
3112,Others,10
5927,Others,8
2138,Others,8
3982,Others,7
6992,Others,10
6553,Others,8
5232,Others,10
6811,Others,10
6581,Others,10
190,Others,7
4913,Others,8
5445,Others,10
2942,Others,10
5432,SE for FM/LLM/GenAI,6
607,SE for FM/LLM/GenAI,8
1802,Others,10
3363,Others,10
6764,Others,10
3127,Others,10
5187,Others,8
6940,Others,9
1767,Others,8
2497,SE for FM/LLM/GenAI,8
4953,Others,10
5001,SE for FM/LLM/GenAI,8
726,Others,10
1008,Others,8
4782,Others,8
234,Others,10
1302,Others,7
4275,Others,10
2460,Others,8
1768,Others,8
3523,Others,10
6394,Others,9
4079,Others,10
5260,Others,10
343,Others,8
2878,Others,10
1375,SE for FM/LLM/GenAI,9
4322,Others,10
429,Others,8
20,SE for FM/LLM/GenAI,8
6917,Others,8
1480,Others,9
3518,Others,10
3742,Others,10
4009,Others,8
4094,Others,10
2331,Others,10
6778,Others,10
4700,SE for FM/LLM/GenAI,9
474,Others,8
4487,Others,10
3378,Others,10
3268,SE for FM/LLM/GenAI,8
3317,Others,10
3031,Others,10
4139,Others,10
260,Others,10
3352,Others,10
6149,SE for FM/LLM/GenAI,9
3900,Others,10
5340,Others,10
909,SE for FM/LLM/GenAI,9
2452,SE for FM/LLM/GenAI,8
2664,Others,8
6283,Others,10
1790,Others,8
1243,Others,10
6426,Others,10
