id,category,confidence,activities,activities_confidence
1828,6. System Architecture,7,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.4. Model Serving and Scaling', '6.1. Model and Prompt Chaining']","[7, 5, 4]"
4937,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '4.1. Model Evaluation', '2.6. RAG for FM/LLM/GenAI']","[9, 6, 5]"
5027,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.2. Dataset Cleaning and Preparation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6, 6]"
1202,4. Evaluation,8,"['4.1. Model Evaluation', '4.2. Testing Strategies for FM/LLM/GenAI Models', '3.3. Reinforcement Learning from Human Feedback (RLHF)', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '2.6. RAG for FM/LLM/GenAI']","[8, 7, 6, 5, 3]"
3573,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques', '5.1. Model Deployment on Cloud']","[8, 6, 5]"
1120,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 7]"
2454,5. Model Deployment,8,"['5.5. Model Quantization, Pruning, or Distillation', '5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '5.2. Model Deployment on Device', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 8, 7, 7, 7, 6]"
1213,7. Prompt Engineering,9,"['7.2. Prompt Engineering Techniques', '4.1. Model Evaluation']","[9, 7]"
195,2. Data Management,10,"['2.6. RAG for FM/LLM/GenAI', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '4.1. Model Evaluation', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[10, 4, 7, 6, 5]"
144,4. Evaluation,7,"['4.1. Model Evaluation', '5.4. Model Serving and Scaling']","[7, 4]"
2398,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '5.2. Model Deployment on Device', '6.2. Workflow Orchestration for FM/LLM/GenAI', '5.5. Model Quantization, Pruning, or Distillation', '2.1. Dataset Collection']","[8, 8, 7, 6, 4]"
6441,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '2.5. Specialized Databases for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.4. Model Serving and Scaling']","[9, 8, 7, 5, 5]"
2197,5. Model Deployment,8,"['5.2. Model Deployment on Device', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","[8, 7, 7]"
310,6. System Architecture,8,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '7.2. Prompt Engineering Techniques', '4.1. Model Evaluation']","[8, 7, 6]"
177,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques', '5.4. Model Serving and Scaling']","[9, 8, 6, 4]"
187,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.5. Model Quantization, Pruning, or Distillation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7, 7]"
2501,6. System Architecture,8,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '5.4. Model Serving and Scaling']","[8, 7, 7, 5]"
1972,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.5. Model Quantization, Pruning, or Distillation']","[9, 3]"
3100,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.4. Model Serving and Scaling']","[8, 6, 5]"
5620,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining']","[8, 4]"
2634,2. Data Management,10,"['2.6. RAG for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[10, 8, 7, 7, 6]"
874,7. Prompt Engineering,8,"['7.2. Prompt Engineering Techniques', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.6. RAG for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '4.1. Model Evaluation']","[8, 7, 7, 7, 6, 5]"
899,5. Model Deployment,9,"['5.2. Model Deployment on Device', '6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 4, 7]"
1391,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '2.6. RAG for FM/LLM/GenAI']","[9, 7, 4]"
1977,5. Model Deployment,7,"['5.5. Model Quantization, Pruning, or Distillation', '4.1. Model Evaluation']","[7, 5]"
1224,3. Model Fine-Tuning,8,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '1.1. Model Requirements Specification', '4.1. Model Evaluation', '5.2. Model Deployment on Device']","[8, 7, 7, 6]"
1215,4. Evaluation,9,"['4.2. Testing Strategies for FM/LLM/GenAI Models', '4.1. Model Evaluation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7, 7]"
864,4. Evaluation,9,"['4.2. Testing Strategies for FM/LLM/GenAI Models', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.5. Model Safety and Compliance', '4.6. Model Risk and Trust', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[9, 8, 8, 8, 7, 7, 7, 6]"
1974,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6]"
6308,6. System Architecture,8,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '2.6. RAG for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[8, 7, 6, 5]"
2450,8. Others,10,['8.. Others'],[10]
4693,8. Others,10,['8.. Others'],[10]
1357,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[8, 7, 6]"
1914,6. System Architecture,4,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.2. Model Deployment on Device']","[4, 3]"
654,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '2.2. Dataset Cleaning and Preparation', '6.1. Model and Prompt Chaining', '2.1. Dataset Collection']","[9, 7, 7, 6, 5, 5]"
1262,6. System Architecture,9,"['* 6.6. Specialized Integrations with FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '7.2. Prompt Engineering Techniques', '5.4. Model Serving and Scaling']","[9, 8, 7, 6, 5]"
88,8. Others,10,['8.. Others'],[10]
2646,5. Model Deployment,8,"['5.5. Model Quantization, Pruning, or Distillation', '5.4. Model Serving and Scaling']","[8, 6]"
3941,6. System Architecture,3,['6.1. Model and Prompt Chaining'],[3]
2510,5. Model Deployment,8,"['5.2. Model Deployment on Device', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation']","[8, 7, 5]"
1305,4. Evaluation,9,"['4.1. Model Evaluation', '2.6. RAG for FM/LLM/GenAI']","[9, 8]"
4246,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7, 5, 5]"
1395,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '6.1. Model and Prompt Chaining']","[9, 7]"
5254,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[9, 7]"
2591,3. Model Fine-Tuning,7,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.2. Model Deployment on Device', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[7, 6, 5]"
948,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.1. Dataset Collection', '2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '7.2. Prompt Engineering Techniques']","[9, 7, 7, 7, 8, 6]"
733,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '3.3. Reinforcement Learning from Human Feedback (RLHF)', '7.2. Prompt Engineering Techniques', '4.5. Model Safety and Compliance', '2.2. Dataset Cleaning and Preparation']","[9, 3, 3, 7, 6, 4]"
6324,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7, 6]"
2289,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '5.2. Model Deployment on Device', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 7, 7, 6, 6, 6]"
2084,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '5.4. Model Serving and Scaling', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '4.1. Model Evaluation']","[9, 7, 7, 6, 6, 5]"
1294,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '6.1. Model and Prompt Chaining']","[9, 7]"
1166,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[9, 8, 7]"
932,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.5. Model Quantization, Pruning, or Distillation', '6.1. Model and Prompt Chaining']","[9, 8, 7, 6, 5]"
1556,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '7.2. Prompt Engineering Techniques', '4.6. Model Risk and Trust', '2.6. RAG for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6, 5, 4]"
3285,2. Data Management,7,"['2.6. RAG for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[7, 6]"
605,5. Model Deployment,9,"['5.2. Model Deployment on Device', '5.5. Model Quantization, Pruning, or Distillation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7, 4]"
320,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '4.5. Model Safety and Compliance', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[9, 8, 7, 7, 6]"
66,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.6. RAG for FM/LLM/GenAI', '5.4. Model Serving and Scaling']","[9, 8, 7, 6, 6]"
4595,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.4. Feature Engineering', '5.4. Model Serving and Scaling', '4.1. Model Evaluation']","[9, 8, 7, 6, 5]"
433,6. System Architecture,9,"['6.1. Model and Prompt Chaining', '2.4. Feature Engineering', '4.1. Model Evaluation', '5.5. Model Quantization, Pruning, or Distillation']","[9, 8, 7, 6]"
4776,4. Evaluation,9,"['4.1. Model Evaluation', '4.2. Testing Strategies for FM/LLM/GenAI Models', '4.4. Model Explainability and Interpretability', '4.6. Model Risk and Trust']","[9, 8, 7, 7]"
2655,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '5.5. Model Quantization, Pruning, or Distillation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7, 7]"
1466,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '5.1. Model Deployment on Cloud']","[8, 7, 7, 6]"
2116,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.2. Dataset Cleaning and Preparation', '4.1. Model Evaluation', '5.1. Model Deployment on Cloud', '5.2. Model Deployment on Device', '5.5. Model Quantization, Pruning, or Distillation', '2.1. Dataset Collection']","[9, 8, 7, 6, 6, 5, 4]"
1278,6. System Architecture,8,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.6. RAG for FM/LLM/GenAI']","[8, 7, 7, 3, 3]"
2390,5. Model Deployment,9,"['5.5. Model Quantization, Pruning, or Distillation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.4. Feature Engineering', '5.2. Model Deployment on Device', '4.1. Model Evaluation', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7, 7, 6, 5]"
2198,5. Model Deployment,8,"['5.5. Model Quantization, Pruning, or Distillation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '5.2. Model Deployment on Device', '4.1. Model Evaluation']","[8, 7, 6, 6, 5]"
6382,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.2. Dataset Cleaning and Preparation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 7, 7, 6, 5]"
1993,5. Model Deployment,9,"['5.5. Model Quantization, Pruning, or Distillation']",[9]
7059,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 5]"
341,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '2.6. RAG for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.2. Dataset Cleaning and Preparation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.5. Model Safety and Compliance', '5.4. Model Serving and Scaling', '2.1. Dataset Collection']","[9, 8, 8, 7, 7, 7, 6, 6]"
6091,8. Others,10,['8.. Others'],[10]
839,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '4.5. Model Safety and Compliance', '4.1. Model Evaluation', '6.4. Guardrails for FM/LLM/GenAI']","[9, 8, 7, 6, 6]"
4517,6. System Architecture,9,"['6. System Architecture', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '4.1. Model Evaluation']","[9, 7, 8, 8, 6, 6, 6]"
7028,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","[9, 7]"
107,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '5.5. Model Quantization, Pruning, or Distillation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7, 7, 6]"
2662,2. Data Management,9,"['2.2. Dataset Cleaning and Preparation', '2.1. Dataset Collection', '2.4. Feature Engineering', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation', '5.2. Model Deployment on Device']","[9, 8, 7, 7, 6, 5]"
1627,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.2. Dataset Cleaning and Preparation', '6.4. Guardrails for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '5.5. Model Quantization, Pruning, or Distillation', '7.2. Prompt Engineering Techniques']","[9, 7, 7, 6, 5, 5]"
1230,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.2. Workflow Orchestration for FM/LLM/GenAI', '4.1. Model Evaluation']","[8, 6, 7, 5]"
2435,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.2. Dataset Cleaning and Preparation', '2.1. Dataset Collection']","[9, 7, 6]"
1292,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques', '5.4. Model Serving and Scaling']","[9, 8, 7, 5]"
23,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.1. Model and Prompt Chaining']","[8, 7, 6]"
6276,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7]"
4263,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI', '4.6. Model Risk and Trust', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7, 7, 6]"
3419,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '7.2. Prompt Engineering Techniques', '3.3. Reinforcement Learning from Human Feedback (RLHF)']","[8, 7, 6]"
2468,2. Data Management,9,"['2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation']","[9, 7, 7, 6]"
1373,2. Data Management,8,"['2.5. Specialized Databases for FM/LLM/GenAI', '5.5. Model Quantization, Pruning, or Distillation', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 7, 6]"
1759,2. Data Management,10,"['2.6. RAG for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[10, 6]"
1736,5. Model Deployment,9,"['5.2. Model Deployment on Device', '5.5. Model Quantization, Pruning, or Distillation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.4. Model Serving and Scaling']","[9, 8, 7, 6]"
435,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation']","[9, 7]"
40,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7]"
35,2. Data Management,9,"['2.1. Dataset Collection', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '4.1. Model Evaluation', '4.5. Model Safety and Compliance', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7, 7, 6, 6, 5]"
3955,5. Model Deployment,7,"['5.4. Model Serving and Scaling', '4.1. Model Evaluation', '4.4. Model Explainability and Interpretability', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[7, 6, 5, 4]"
476,5. Model Deployment,9,"['5.2. Model Deployment on Device', '5.5. Model Quantization, Pruning, or Distillation', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models']","[9, 8, 7]"
869,5. Model Deployment,9,"['5.3. Model Monitoring', '5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']","[9, 8, 7]"
56,6. System Architecture,6,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining']","[6, 4]"
5907,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","[9, 8, 7, 6, 5, 5]"
5035,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '6.2. Workflow Orchestration for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7, 7, 6]"
504,5. Model Deployment,8,"['5.5. Model Quantization, Pruning, or Distillation', '2.2. Dataset Cleaning and Preparation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 7, 6, 4]"
2284,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '2.4. Feature Engineering', '2.5. Specialized Databases for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[9, 7, 7, 7, 8, 8, 7, 6]"
2287,8. Others,10,['8.. Others'],[10]
95,6. System Architecture,6,['6.5. Platforms/Tools/Studios for FM/LLM/GenAI'],[6]
2026,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.1. Dataset Collection', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","[9, 7, 6, 7, 7]"
468,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '4.1. Model Evaluation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.1. Dataset Collection']","[9, 8, 7, 6, 3]"
1448,5. Model Deployment,6,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[6, 4, 3]"
2374,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[9, 8, 6]"
2140,5. Model Deployment,9,"['5.2. Model Deployment on Device', '5.1. Model Deployment on Cloud', '5.5. Model Quantization, Pruning, or Distillation', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 8, 7, 6]"
330,5. Model Deployment,6,"['5.1. Model Deployment on Cloud', '2.6. RAG for FM/LLM/GenAI']","[6, 4]"
3876,5. Model Deployment,8,"['5.3. Model Monitoring', '5.1. Model Deployment on Cloud', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[8, 7, 7]"
97,3. Model Fine-Tuning,8,"['3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.5. Model Quantization, Pruning, or Distillation', '4.1. Model Evaluation']","[8, 7, 4, 6]"
313,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.6. Model Risk and Trust', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation']","[8, 7, 7, 6, 6]"
5733,5. Model Deployment,8,"['5.2. Model Deployment on Device', '5.4. Model Serving and Scaling']","[8, 7]"
4914,8. Others,1,['Others'],[1]
1995,5. Model Deployment,9,"['5.5. Model Quantization, Pruning, or Distillation', '5.2. Model Deployment on Device']","[9, 7]"
6656,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.3. Model Monitoring']","[8, 7, 7, 7, 6]"
5474,4. Evaluation,9,"['4.2. Testing Strategies for FM/LLM/GenAI Models', '4.4. Model Explainability and Interpretability', '5.3. Model Monitoring', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '5.1. Model Deployment on Cloud']","[9, 7, 6, 6, 5]"
1133,6. System Architecture,3,['6.5. Platforms/Tools/Studios for FM/LLM/GenAI'],[3]
3202,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '5.4. Model Serving and Scaling', '4.1. Model Evaluation']","[8, 7, 6]"
415,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques', '2.6. RAG for FM/LLM/GenAI', '5.4. Model Serving and Scaling', '6.4. Guardrails for FM/LLM/GenAI']","[9, 8, 8, 5, 3, 3]"
6504,6. System Architecture,7,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '4.1. Model Evaluation', '5.3. Model Monitoring']","[7, 7, 6, 6]"
1425,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[9, 8, 7]"
682,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7, 7]"
3333,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.4. Model Serving and Scaling', '6.1. Model and Prompt Chaining', '2.6. RAG for FM/LLM/GenAI']","[8, 7, 6, 4]"
5415,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '6.4. Guardrails for FM/LLM/GenAI', '5.4. Model Serving and Scaling']","[9, 8, 5, 5]"
3699,6. System Architecture,8,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '2.6. RAG for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6, 7, 7]"
2534,8. Others,10,['8.. Others'],[10]
5560,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[9, 7]"
3133,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.5. Model Quantization, Pruning, or Distillation', '4.1. Model Evaluation']","[9, 7, 6]"
5461,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '4.1. Model Evaluation']","[9, 7, 7, 6]"
